"satis","country","age","age2"
5,"Jordan",40,1600
6,"Jordan",53,2809
6,"Jordan",24,576
6,"Jordan",26,676
7,"Jordan",44,1936
7,"Jordan",44,1936
7,"Jordan",21,441
7,"Jordan",22,484
7,"Jordan",24,576
5,"Jordan",50,2500
8,"Jordan",22,484
5,"Jordan",45,2025
5,"Jordan",43,1849
7,"Jordan",23,529
6,"Jordan",28,784
7,"Jordan",44,1936
7,"Jordan",22,484
7,"Jordan",24,576
6,"Jordan",51,2601
5,"Jordan",40,1600
5,"Jordan",42,1764
6,"Jordan",26,676
7,"Jordan",22,484
7,"Jordan",24,576
7,"Jordan",45,2025
5,"Jordan",43,1849
6,"Jordan",24,576
4,"Jordan",42,1764
6,"Jordan",50,2500
5,"Jordan",42,1764
7,"Jordan",22,484
7,"Jordan",23,529
6,"Jordan",28,784
5,"Jordan",42,1764
5,"Jordan",53,2809
6,"Jordan",52,2704
6,"Jordan",23,529
5,"Jordan",34,1156
2,"Jordan",59,3481
4,"Jordan",30,900
7,"Jordan",23,529
6,"Jordan",23,529
9,"Jordan",24,576
8,"Jordan",26,676
3,"Jordan",39,1521
6,"Jordan",24,576
9,"Jordan",31,961
4,"Jordan",56,3136
6,"Jordan",22,484
6,"Jordan",23,529
5,"Jordan",22,484
4,"Jordan",23,529
5,"Jordan",45,2025
4,"Jordan",33,1089
7,"Jordan",22,484
2,"Jordan",58,3364
9,"Jordan",24,576
4,"Jordan",23,529
3,"Jordan",24,576
5,"Jordan",23,529
10,"Jordan",33,1089
4,"Jordan",32,1024
3,"Jordan",22,484
2,"Jordan",54,2916
10,"Jordan",24,576
3,"Jordan",34,1156
7,"Jordan",34,1156
2,"Jordan",59,3481
5,"Jordan",32,1024
7,"Jordan",51,2601
7,"Jordan",22,484
8,"Jordan",22,484
6,"Jordan",32,1024
5,"Jordan",44,1936
7,"Jordan",45,2025
5,"Jordan",42,1764
5,"Jordan",50,2500
5,"Jordan",52,2704
5,"Jordan",31,961
4,"Jordan",30,900
4,"Jordan",33,1089
3,"Jordan",30,900
4,"Jordan",31,961
4,"Jordan",32,1024
3,"Jordan",21,441
4,"Jordan",21,441
4,"Jordan",31,961
4,"Jordan",23,529
3,"Jordan",22,484
5,"Jordan",39,1521
5,"Jordan",24,576
8,"Jordan",23,529
7,"Jordan",34,1156
8,"Jordan",32,1024
5,"Jordan",31,961
1,"Jordan",34,1156
4,"Jordan",33,1089
5,"Jordan",28,784
5,"Jordan",28,784
7,"Jordan",30,900
5,"Jordan",32,1024
5,"Jordan",24,576
6,"Jordan",40,1600
7,"Jordan",40,1600
1,"Jordan",54,2916
6,"Jordan",24,576
6,"Jordan",27,729
4,"Jordan",34,1156
7,"Jordan",34,1156
6,"Jordan",30,900
6,"Jordan",37,1369
7,"Jordan",44,1936
7,"Jordan",44,1936
7,"Jordan",42,1764
7,"Jordan",23,529
5,"Jordan",44,1936
6,"Jordan",25,625
6,"Jordan",51,2601
6,"Jordan",28,784
7,"Jordan",23,529
7,"Jordan",44,1936
7,"Jordan",37,1369
4,"Jordan",42,1764
5,"Jordan",56,3136
5,"Jordan",53,2809
5,"Jordan",24,576
3,"Jordan",33,1089
5,"Jordan",24,576
8,"Jordan",23,529
4,"Jordan",53,2809
2,"Jordan",22,484
6,"Jordan",34,1156
8,"Jordan",22,484
3,"Jordan",33,1089
7,"Jordan",22,484
5,"Jordan",23,529
4,"Jordan",39,1521
6,"Jordan",24,576
2,"Jordan",57,3249
7,"Jordan",23,529
4,"Jordan",43,1849
3,"Jordan",37,1369
6,"Jordan",34,1156
3,"Jordan",32,1024
1,"Jordan",55,3025
2,"Jordan",33,1089
6,"Jordan",44,1936
2,"Jordan",58,3364
6,"Jordan",32,1024
6,"Jordan",24,576
3,"Jordan",34,1156
7,"Jordan",24,576
4,"Jordan",24,576
3,"Jordan",46,2116
9,"Jordan",24,576
4,"Jordan",57,3249
3,"Jordan",59,3481
6,"Jordan",33,1089
3,"Jordan",32,1024
3,"Jordan",30,900
3,"Jordan",23,529
8,"Jordan",24,576
6,"Jordan",23,529
1,"Jordan",56,3136
3,"Jordan",56,3136
5,"Jordan",32,1024
7,"Jordan",48,2304
7,"Jordan",30,900
5,"Jordan",28,784
7,"Jordan",40,1600
7,"Jordan",30,900
8,"Jordan",25,625
4,"Jordan",39,1521
1,"Jordan",30,900
5,"Jordan",23,529
5,"Jordan",27,729
5,"Jordan",22,484
5,"Jordan",26,676
7,"Jordan",50,2500
7,"Jordan",43,1849
8,"Jordan",23,529
2,"Jordan",56,3136
7,"Jordan",49,2401
7,"Jordan",48,2304
7,"Jordan",30,900
7,"Jordan",46,2116
5,"Jordan",28,784
9,"Jordan",24,576
9,"Jordan",21,441
1,"Jordan",29,841
5,"Jordan",24,576
5,"Jordan",40,1600
7,"Jordan",22,484
2,"Jordan",41,1681
2,"Jordan",58,3364
1,"Jordan",57,3249
7,"Jordan",49,2401
7,"Jordan",30,900
7,"Jordan",40,1600
5,"Jordan",28,784
7,"Jordan",30,900
9,"Jordan",29,841
1,"Jordan",34,1156
5,"Jordan",46,2116
2,"Jordan",43,1849
8,"Jordan",23,529
5,"Jordan",32,1024
1,"Jordan",53,2809
6,"Jordan",26,676
3,"Jordan",58,3364
1,"Jordan",57,3249
7,"Jordan",40,1600
7,"Jordan",40,1600
7,"Jordan",30,900
7,"Jordan",30,900
7,"Jordan",38,1444
7,"Jordan",40,1600
4,"Jordan",40,1600
4,"Jordan",46,2116
9,"Jordan",21,441
5,"Jordan",24,576
5,"Jordan",38,1444
5,"Jordan",30,900
5,"Pakistan",63,3969
0,"Pakistan",31,961
1,"Pakistan",36,1296
5,"Pakistan",27,729
7,"Pakistan",31,961
0,"Pakistan",64,4096
3,"Pakistan",30,900
7,"Pakistan",56,3136
7,"Pakistan",60,3600
5,"Pakistan",21,441
8,"Pakistan",59,3481
10,"Pakistan",21,441
5,"Pakistan",64,4096
5,"Pakistan",57,3249
5,"Pakistan",47,2209
4,"Pakistan",32,1024
10,"Pakistan",22,484
5,"Pakistan",24,576
0,"Pakistan",34,1156
6,"Pakistan",22,484
5,"Pakistan",25,625
5,"Pakistan",25,625
2,"Pakistan",42,1764
5,"Pakistan",35,1225
6,"Pakistan",27,729
10,"Pakistan",45,2025
6,"Pakistan",37,1369
5,"Pakistan",65,4225
6,"Pakistan",59,3481
4,"Pakistan",28,784
5,"Pakistan",39,1521
6,"Pakistan",26,676
0,"Pakistan",29,841
5,"Pakistan",35,1225
10,"Pakistan",60,3600
7,"Pakistan",26,676
8,"Pakistan",34,1156
5,"Pakistan",36,1296
5,"Pakistan",34,1156
3,"Pakistan",69,4761
3,"Pakistan",69,4761
6,"Pakistan",27,729
5,"Pakistan",46,2116
2,"Pakistan",49,2401
5,"Pakistan",54,2916
5,"Pakistan",26,676
7,"Pakistan",69,4761
5,"Pakistan",23,529
3,"Pakistan",59,3481
0,"Pakistan",49,2401
5,"Pakistan",66,4356
5,"Pakistan",21,441
7,"Pakistan",59,3481
4,"Pakistan",44,1936
5,"Pakistan",64,4096
6,"Pakistan",49,2401
5,"Pakistan",37,1369
7,"Pakistan",46,2116
5,"Pakistan",37,1369
5,"Pakistan",29,841
4,"Pakistan",26,676
7,"Pakistan",27,729
3,"Pakistan",24,576
2,"Pakistan",31,961
5,"Pakistan",35,1225
7,"Pakistan",34,1156
10,"Pakistan",44,1936
10,"Pakistan",44,1936
5,"Pakistan",31,961
6,"Pakistan",28,784
3,"Pakistan",39,1521
3,"Pakistan",39,1521
0,"Pakistan",49,2401
1,"Pakistan",42,1764
7,"Pakistan",27,729
5,"Pakistan",36,1296
5,"Pakistan",54,2916
5,"Pakistan",55,3025
6,"Pakistan",29,841
5,"Pakistan",27,729
7,"Pakistan",25,625
5,"Pakistan",69,4761
5,"Pakistan",65,4225
3,"Pakistan",21,441
4,"Pakistan",44,1936
5,"Pakistan",29,841
7,"Pakistan",34,1156
10,"Pakistan",70,4900
10,"Pakistan",27,729
7,"Pakistan",24,576
6,"Pakistan",37,1369
7,"Pakistan",53,2809
7,"Pakistan",28,784
4,"Pakistan",28,784
5,"Pakistan",22,484
4,"Pakistan",40,1600
8,"Pakistan",25,625
6,"Pakistan",26,676
7,"Pakistan",23,529
10,"Pakistan",24,576
5,"Pakistan",22,484
5,"Pakistan",53,2809
7,"Pakistan",37,1369
5,"Pakistan",52,2704
6,"Pakistan",24,576
0,"Pakistan",50,2500
5,"Pakistan",59,3481
9,"Pakistan",23,529
4,"Pakistan",44,1936
6,"Pakistan",45,2025
8,"Pakistan",42,1764
5,"Pakistan",42,1764
6,"Pakistan",21,441
6,"Pakistan",41,1681
5,"Pakistan",34,1156
4,"Pakistan",44,1936
5,"Pakistan",31,961
6,"Pakistan",39,1521
5,"Pakistan",23,529
5,"Pakistan",23,529
1,"Pakistan",49,2401
10,"Pakistan",27,729
5,"Pakistan",59,3481
5,"Pakistan",35,1225
1,"Pakistan",61,3721
1,"Pakistan",29,841
5,"Pakistan",49,2401
8,"Pakistan",54,2916
1,"Pakistan",58,3364
7,"Pakistan",31,961
5,"Pakistan",61,3721
5,"Pakistan",61,3721
5,"Pakistan",21,441
1,"Pakistan",55,3025
5,"Pakistan",39,1521
3,"Pakistan",41,1681
5,"Pakistan",23,529
10,"Pakistan",21,441
6,"Pakistan",42,1764
4,"Pakistan",23,529
7,"Pakistan",39,1521
4,"Pakistan",27,729
10,"Pakistan",44,1936
4,"Pakistan",61,3721
3,"Pakistan",33,1089
5,"Pakistan",33,1089
9,"Pakistan",34,1156
8,"Pakistan",44,1936
8,"Pakistan",21,441
6,"Pakistan",28,784
3,"Pakistan",32,1024
3,"Pakistan",49,2401
5,"Pakistan",34,1156
6,"Pakistan",21,441
5,"Pakistan",27,729
5,"Pakistan",37,1369
6,"Pakistan",34,1156
5,"Pakistan",23,529
3,"Pakistan",46,2116
4,"Pakistan",25,625
5,"Pakistan",39,1521
3,"Pakistan",39,1521
5,"Pakistan",24,576
5,"Pakistan",26,676
8,"Pakistan",23,529
6,"Pakistan",21,441
6,"Pakistan",39,1521
6,"Pakistan",34,1156
8,"Pakistan",21,441
4,"Pakistan",61,3721
3,"Pakistan",39,1521
5,"Pakistan",23,529
5,"Pakistan",54,2916
3,"Pakistan",44,1936
5,"Pakistan",45,2025
10,"Pakistan",37,1369
5,"Pakistan",24,576
4,"Pakistan",46,2116
5,"Pakistan",54,2916
4,"Pakistan",26,676
5,"Pakistan",26,676
5,"Pakistan",47,2209
2,"Pakistan",52,2704
0,"Pakistan",69,4761
5,"Pakistan",55,3025
6,"Pakistan",29,841
6,"Pakistan",21,441
1,"Pakistan",59,3481
5,"Pakistan",49,2401
3,"Pakistan",44,1936
5,"Pakistan",37,1369
6,"Pakistan",32,1024
5,"Pakistan",36,1296
6,"Pakistan",46,2116
2,"Pakistan",59,3481
6,"Pakistan",41,1681
3,"Pakistan",21,441
9,"Pakistan",62,3844
6,"Pakistan",34,1156
6,"Pakistan",27,729
6,"Pakistan",54,2916
10,"Pakistan",51,2601
10,"Pakistan",53,2809
1,"Pakistan",69,4761
5,"Pakistan",57,3249
5,"Pakistan",38,1444
6,"Pakistan",44,1936
8,"Pakistan",44,1936
8,"Pakistan",41,1681
6,"Pakistan",40,1600
9,"Pakistan",48,2304
4,"Pakistan",25,625
6,"Pakistan",27,729
3,"Pakistan",39,1521
7,"Pakistan",68,4624
3,"Pakistan",63,3969
5,"Pakistan",46,2116
7,"Pakistan",41,1681
10,"Pakistan",41,1681
7,"Pakistan",24,576
5,"Pakistan",27,729
2,"Pakistan",49,2401
5,"Pakistan",21,441
7,"Pakistan",64,4096
4,"Pakistan",25,625
4,"Pakistan",22,484
10,"Pakistan",59,3481
5,"Pakistan",59,3481
9,"Pakistan",30,900
5,"Pakistan",26,676
0,"Pakistan",47,2209
5,"Pakistan",26,676
7,"Pakistan",30,900
5,"Pakistan",54,2916
5,"Pakistan",35,1225
4,"Pakistan",49,2401
4,"Pakistan",39,1521
5,"Pakistan",39,1521
2,"Pakistan",25,625
0,"Pakistan",34,1156
4,"Pakistan",44,1936
8,"Pakistan",25,625
0,"Pakistan",59,3481
6,"Pakistan",55,3025
4,"Pakistan",34,1156
3,"Pakistan",24,576
7,"Pakistan",23,529
2,"Pakistan",24,576
7,"Pakistan",24,576
7,"Pakistan",51,2601
5,"Pakistan",32,1024
5,"Pakistan",41,1681
5,"Pakistan",24,576
5,"Pakistan",21,441
0,"Pakistan",34,1156
5,"Pakistan",59,3481
5,"Pakistan",35,1225
4,"Pakistan",69,4761
5,"Pakistan",59,3481
3,"Pakistan",22,484
3,"Pakistan",39,1521
5,"Pakistan",29,841
5,"Pakistan",39,1521
10,"Pakistan",31,961
8,"Pakistan",59,3481
9,"Pakistan",49,2401
0,"Pakistan",49,2401
7,"Pakistan",42,1764
6,"Pakistan",47,2209
3,"Pakistan",52,2704
3,"Pakistan",39,1521
5,"Pakistan",57,3249
3,"Pakistan",24,576
5,"Pakistan",39,1521
1,"Pakistan",34,1156
7,"Pakistan",59,3481
6,"Pakistan",31,961
5,"Pakistan",49,2401
6,"Pakistan",39,1521
10,"Pakistan",27,729
5,"Pakistan",69,4761
6,"Pakistan",38,1444
3,"Pakistan",37,1369
5,"Pakistan",39,1521
1,"Pakistan",26,676
8,"Pakistan",33,1089
5,"Pakistan",42,1764
6,"Pakistan",21,441
8,"Pakistan",26,676
7,"Pakistan",34,1156
7,"Pakistan",21,441
7,"Pakistan",59,3481
5,"Pakistan",29,841
3,"Pakistan",29,841
8,"Pakistan",21,441
5,"Pakistan",24,576
5,"Pakistan",41,1681
3,"Pakistan",38,1444
8,"Pakistan",49,2401
10,"Pakistan",69,4761
6,"Pakistan",54,2916
5,"Pakistan",28,784
5,"Pakistan",47,2209
4,"Pakistan",44,1936
0,"Pakistan",30,900
5,"Pakistan",41,1681
5,"Pakistan",22,484
6,"Pakistan",29,841
8,"Pakistan",25,625
5,"Pakistan",56,3136
7,"Pakistan",55,3025
8,"Pakistan",54,2916
5,"Pakistan",61,3721
7,"Pakistan",64,4096
7,"Pakistan",34,1156
7,"Pakistan",69,4761
4,"Pakistan",39,1521
5,"Pakistan",52,2704
5,"Pakistan",26,676
5,"Pakistan",64,4096
5,"Pakistan",24,576
5,"Pakistan",32,1024
5,"Pakistan",55,3025
7,"Pakistan",25,625
7,"Pakistan",42,1764
10,"Pakistan",39,1521
5,"Pakistan",41,1681
5,"Pakistan",28,784
0,"Pakistan",49,2401
5,"Pakistan",29,841
8,"Pakistan",53,2809
7,"Pakistan",42,1764
8,"Pakistan",44,1936
9,"Pakistan",44,1936
9,"Pakistan",58,3364
5,"Pakistan",69,4761
9,"Pakistan",23,529
10,"Pakistan",21,441
5,"Pakistan",26,676
5,"Pakistan",39,1521
5,"Pakistan",28,784
7,"Pakistan",36,1296
5,"Pakistan",39,1521
6,"Pakistan",36,1296
6,"Pakistan",33,1089
9,"Pakistan",44,1936
6,"Pakistan",27,729
7,"Pakistan",27,729
7,"Pakistan",42,1764
3,"Pakistan",24,576
0,"Pakistan",47,2209
6,"Pakistan",49,2401
10,"Pakistan",49,2401
7,"Pakistan",27,729
8,"Pakistan",29,841
8,"Pakistan",42,1764
8,"Pakistan",29,841
4,"Pakistan",39,1521
4,"Pakistan",31,961
5,"Pakistan",21,441
3,"Pakistan",24,576
5,"Pakistan",32,1024
0,"Pakistan",22,484
0,"Pakistan",39,1521
2,"Pakistan",49,2401
9,"Pakistan",30,900
1,"Pakistan",54,2916
2,"Pakistan",40,1600
3,"Pakistan",23,529
3,"Pakistan",25,625
5,"Pakistan",21,441
6,"Pakistan",34,1156
5,"Pakistan",44,1936
0,"Pakistan",26,676
0,"Pakistan",45,2025
5,"Pakistan",39,1521
6,"Pakistan",23,529
5,"Pakistan",39,1521
5,"Pakistan",29,841
5,"Pakistan",34,1156
8,"Pakistan",29,841
8,"Pakistan",41,1681
5,"Pakistan",31,961
4,"Pakistan",69,4761
5,"Pakistan",44,1936
10,"Pakistan",48,2304
7,"Pakistan",22,484
9,"Pakistan",34,1156
9,"Pakistan",42,1764
5,"Pakistan",29,841
1,"Pakistan",34,1156
6,"Pakistan",37,1369
2,"Pakistan",39,1521
7,"Pakistan",21,441
5,"Pakistan",31,961
4,"Pakistan",26,676
4,"Pakistan",39,1521
10,"Pakistan",24,576
5,"Pakistan",35,1225
6,"Pakistan",31,961
9,"Pakistan",21,441
5,"Pakistan",26,676
5,"Pakistan",27,729
5,"Pakistan",41,1681
8,"Pakistan",24,576
4,"Pakistan",36,1296
5,"Pakistan",46,2116
7,"Pakistan",55,3025
7,"Pakistan",46,2116
6,"Pakistan",21,441
2,"Pakistan",21,441
3,"Pakistan",37,1369
5,"Pakistan",21,441
8,"Pakistan",24,576
5,"Pakistan",32,1024
6,"Pakistan",53,2809
7,"Pakistan",32,1024
10,"Pakistan",31,961
0,"Pakistan",38,1444
10,"Pakistan",23,529
5,"Pakistan",21,441
2,"Pakistan",47,2209
2,"Pakistan",21,441
5,"Pakistan",57,3249
5,"Pakistan",37,1369
2,"Pakistan",26,676
3,"Pakistan",54,2916
5,"Pakistan",35,1225
2,"Pakistan",23,529
3,"Pakistan",69,4761
5,"Pakistan",44,1936
5,"Pakistan",31,961
3,"Pakistan",29,841
3,"Pakistan",31,961
5,"Pakistan",32,1024
2,"Pakistan",29,841
5,"Pakistan",28,784
5,"Pakistan",29,841
5,"Pakistan",22,484
4,"Pakistan",49,2401
4,"Pakistan",21,441
5,"Pakistan",44,1936
2,"Pakistan",45,2025
2,"Pakistan",29,841
2,"Pakistan",55,3025
2,"Pakistan",36,1296
2,"Pakistan",21,441
5,"Pakistan",22,484
3,"Pakistan",54,2916
5,"Pakistan",28,784
2,"Pakistan",30,900
5,"Pakistan",23,529
5,"Pakistan",26,676
5,"Pakistan",24,576
3,"Pakistan",44,1936
8,"Pakistan",27,729
5,"Pakistan",26,676
2,"Pakistan",44,1936
4,"Pakistan",30,900
2,"Pakistan",41,1681
4,"Pakistan",68,4624
2,"Pakistan",50,2500
8,"Pakistan",53,2809
8,"Pakistan",61,3721
5,"Pakistan",60,3600
6,"Pakistan",43,1849
4,"Pakistan",24,576
6,"Pakistan",30,900
8,"Pakistan",46,2116
5,"Pakistan",27,729
5,"Pakistan",25,625
6,"Pakistan",51,2601
6,"Pakistan",39,1521
5,"Pakistan",37,1369
7,"Pakistan",61,3721
5,"Pakistan",28,784
7,"Pakistan",32,1024
6,"Pakistan",36,1296
8,"Pakistan",54,2916
9,"Pakistan",34,1156
5,"Pakistan",51,2601
8,"Pakistan",27,729
5,"Pakistan",22,484
9,"Pakistan",27,729
9,"Pakistan",37,1369
5,"Pakistan",25,625
5,"Pakistan",49,2401
7,"Pakistan",59,3481
5,"Pakistan",21,441
8,"Pakistan",44,1936
2,"Pakistan",36,1296
3,"Pakistan",27,729
5,"Pakistan",27,729
5,"Pakistan",29,841
3,"Pakistan",29,841
5,"Pakistan",49,2401
1,"Pakistan",44,1936
8,"Pakistan",59,3481
5,"Pakistan",28,784
4,"Pakistan",28,784
3,"Pakistan",32,1024
5,"Pakistan",34,1156
2,"Pakistan",51,2601
7,"Pakistan",23,529
2,"Pakistan",44,1936
6,"Pakistan",39,1521
10,"Pakistan",39,1521
8,"Pakistan",37,1369
6,"Pakistan",35,1225
10,"Pakistan",46,2116
4,"Pakistan",29,841
4,"Pakistan",49,2401
5,"Pakistan",39,1521
10,"Pakistan",21,441
5,"Pakistan",49,2401
8,"Pakistan",26,676
1,"Pakistan",39,1521
5,"Pakistan",22,484
7,"Pakistan",41,1681
10,"Pakistan",31,961
10,"Pakistan",36,1296
10,"Pakistan",22,484
8,"Pakistan",29,841
6,"Pakistan",49,2401
5,"Pakistan",22,484
9,"Pakistan",39,1521
10,"Pakistan",46,2116
10,"Pakistan",44,1936
5,"Pakistan",23,529
10,"Pakistan",59,3481
5,"Pakistan",29,841
5,"Pakistan",30,900
5,"Pakistan",30,900
5,"Pakistan",30,900
4,"Pakistan",25,625
10,"Pakistan",44,1936
10,"Pakistan",34,1156
10,"Pakistan",27,729
7,"Pakistan",24,576
10,"Pakistan",27,729
5,"Pakistan",34,1156
6,"Pakistan",44,1936
5,"Pakistan",45,2025
5,"Pakistan",22,484
5,"Pakistan",39,1521
6,"Pakistan",24,576
5,"Pakistan",34,1156
10,"Pakistan",37,1369
4,"Pakistan",34,1156
8,"Pakistan",44,1936
5,"Pakistan",31,961
6,"Pakistan",39,1521
5,"Pakistan",39,1521
5,"Pakistan",34,1156
5,"Pakistan",36,1296
6,"Pakistan",34,1156
7,"Pakistan",49,2401
9,"Pakistan",29,841
6,"Pakistan",21,441
5,"Pakistan",29,841
6,"Pakistan",22,484
5,"Pakistan",39,1521
7,"Pakistan",25,625
7,"Pakistan",33,1089
5,"Pakistan",21,441
4,"Pakistan",49,2401
8,"Pakistan",24,576
5,"Pakistan",23,529
5,"Pakistan",24,576
5,"Pakistan",44,1936
8,"Pakistan",27,729
4,"Pakistan",39,1521
8,"Pakistan",36,1296
5,"Pakistan",24,576
10,"Pakistan",39,1521
6,"Pakistan",29,841
5,"Pakistan",36,1296
5,"Pakistan",35,1225
5,"Pakistan",29,841
10,"Pakistan",21,441
9,"Pakistan",44,1936
7,"Pakistan",41,1681
8,"Pakistan",23,529
3,"Pakistan",47,2209
5,"Pakistan",27,729
9,"Pakistan",34,1156
2,"Pakistan",29,841
7,"Pakistan",39,1521
5,"Pakistan",39,1521
9,"Pakistan",27,729
7,"Pakistan",35,1225
5,"Pakistan",37,1369
10,"Pakistan",26,676
5,"Pakistan",53,2809
3,"Pakistan",39,1521
5,"Pakistan",54,2916
6,"Pakistan",34,1156
0,"Pakistan",21,441
1,"Pakistan",30,900
5,"Pakistan",28,784
1,"Pakistan",69,4761
4,"Pakistan",44,1936
5,"Pakistan",25,625
5,"Pakistan",23,529
4,"Pakistan",37,1369
5,"Pakistan",59,3481
5,"Pakistan",24,576
5,"Pakistan",49,2401
5,"Pakistan",39,1521
10,"Pakistan",29,841
5,"Pakistan",26,676
5,"Pakistan",29,841
1,"Pakistan",39,1521
9,"Pakistan",32,1024
6,"Pakistan",22,484
5,"Pakistan",34,1156
5,"Pakistan",34,1156
5,"Pakistan",59,3481
5,"Pakistan",26,676
9,"Pakistan",49,2401
5,"Pakistan",21,441
7,"Pakistan",35,1225
6,"Pakistan",21,441
9,"Pakistan",35,1225
8,"Pakistan",34,1156
8,"Pakistan",24,576
7,"Pakistan",26,676
5,"Pakistan",25,625
5,"Pakistan",34,1156
5,"Pakistan",26,676
5,"Pakistan",33,1089
8,"Pakistan",44,1936
9,"Pakistan",44,1936
5,"Pakistan",35,1225
8,"Pakistan",37,1369
5,"Pakistan",21,441
5,"Pakistan",29,841
5,"Pakistan",55,3025
9,"Pakistan",44,1936
8,"Pakistan",29,841
7,"Pakistan",34,1156
9,"Pakistan",27,729
5,"Pakistan",30,900
8,"Pakistan",22,484
6,"Pakistan",35,1225
7,"Pakistan",28,784
5,"Pakistan",40,1600
8,"Pakistan",25,625
7,"Pakistan",28,784
4,"Pakistan",30,900
5,"Pakistan",39,1521
6,"Pakistan",40,1600
10,"Pakistan",45,2025
3,"Pakistan",25,625
8,"Pakistan",30,900
6,"Pakistan",44,1936
6,"Pakistan",29,841
8,"Pakistan",49,2401
2,"Pakistan",28,784
7,"Pakistan",24,576
8,"Pakistan",39,1521
5,"Pakistan",39,1521
5,"Pakistan",21,441
4,"Pakistan",23,529
5,"Pakistan",39,1521
8,"Pakistan",39,1521
6,"Pakistan",44,1936
2,"Pakistan",22,484
2,"Pakistan",29,841
10,"Pakistan",39,1521
10,"Pakistan",36,1296
5,"Pakistan",24,576
5,"Pakistan",39,1521
10,"Pakistan",34,1156
10,"Pakistan",29,841
10,"Pakistan",32,1024
10,"Pakistan",30,900
5,"Pakistan",30,900
10,"Pakistan",41,1681
10,"Pakistan",24,576
5,"Pakistan",54,2916
9,"Pakistan",25,625
10,"Pakistan",23,529
5,"Pakistan",24,576
10,"Pakistan",39,1521
0,"Pakistan",24,576
10,"Pakistan",22,484
5,"Pakistan",44,1936
10,"Pakistan",39,1521
10,"Pakistan",34,1156
8,"Pakistan",24,576
5,"Pakistan",29,841
7,"Pakistan",39,1521
0,"Pakistan",29,841
1,"Pakistan",64,4096
10,"Pakistan",22,484
8,"Pakistan",32,1024
10,"Pakistan",39,1521
9,"Pakistan",49,2401
3,"Pakistan",51,2601
10,"Pakistan",22,484
10,"Pakistan",45,2025
10,"Pakistan",27,729
9,"Pakistan",39,1521
7,"Pakistan",35,1225
10,"Pakistan",41,1681
5,"Pakistan",39,1521
10,"Pakistan",24,576
4,"Pakistan",44,1936
10,"Pakistan",22,484
8,"Pakistan",21,441
7,"Pakistan",49,2401
6,"Pakistan",29,841
6,"Pakistan",23,529
6,"Pakistan",24,576
8,"Pakistan",34,1156
6,"Pakistan",27,729
0,"Pakistan",32,1024
8,"Pakistan",25,625
4,"Pakistan",23,529
5,"Pakistan",49,2401
3,"Pakistan",29,841
5,"Pakistan",49,2401
0,"Pakistan",29,841
5,"Pakistan",64,4096
5,"Pakistan",31,961
5,"Pakistan",29,841
5,"Pakistan",29,841
6,"Pakistan",54,2916
5,"Pakistan",23,529
10,"Pakistan",37,1369
10,"Pakistan",24,576
6,"Pakistan",27,729
0,"Pakistan",61,3721
10,"Pakistan",45,2025
10,"Pakistan",34,1156
10,"Pakistan",21,441
10,"Pakistan",33,1089
7,"Pakistan",44,1936
5,"Pakistan",44,1936
5,"Pakistan",34,1156
5,"Pakistan",24,576
5,"Pakistan",29,841
4,"Pakistan",34,1156
5,"Pakistan",44,1936
10,"Pakistan",25,625
6,"Pakistan",28,784
9,"Pakistan",21,441
0,"Pakistan",55,3025
6,"Pakistan",37,1369
9,"Pakistan",21,441
9,"Pakistan",36,1296
8,"Pakistan",29,841
8,"Pakistan",44,1936
5,"Pakistan",27,729
5,"Pakistan",34,1156
9,"Pakistan",29,841
6,"Pakistan",31,961
10,"Pakistan",35,1225
10,"Pakistan",24,576
9,"Pakistan",23,529
6,"Pakistan",31,961
5,"Pakistan",59,3481
10,"Pakistan",34,1156
10,"Pakistan",64,4096
5,"Pakistan",44,1936
10,"Pakistan",44,1936
5,"Pakistan",39,1521
1,"Pakistan",51,2601
8,"Pakistan",24,576
6,"Pakistan",49,2401
5,"Pakistan",27,729
6,"Pakistan",22,484
6,"Pakistan",34,1156
10,"Pakistan",21,441
10,"Pakistan",39,1521
9,"Pakistan",41,1681
5,"Pakistan",54,2916
7,"Pakistan",23,529
0,"Pakistan",34,1156
10,"Pakistan",24,576
9,"Pakistan",31,961
7,"Pakistan",39,1521
5,"Pakistan",21,441
8,"Pakistan",44,1936
8,"Pakistan",27,729
10,"Pakistan",41,1681
8,"Pakistan",22,484
8,"Pakistan",27,729
10,"Pakistan",29,841
6,"Pakistan",24,576
1,"Pakistan",23,529
5,"Pakistan",24,576
6,"Pakistan",26,676
7,"Pakistan",39,1521
7,"Pakistan",34,1156
6,"Pakistan",24,576
7,"Pakistan",37,1369
5,"Pakistan",32,1024
6,"Pakistan",29,841
6,"Pakistan",31,961
7,"Pakistan",25,625
6,"Pakistan",22,484
6,"Pakistan",44,1936
0,"Pakistan",21,441
8,"Pakistan",26,676
8,"Pakistan",29,841
3,"Pakistan",39,1521
5,"Pakistan",40,1600
10,"Pakistan",23,529
8,"Pakistan",24,576
0,"Pakistan",26,676
10,"Pakistan",25,625
9,"Pakistan",27,729
8,"Pakistan",45,2025
8,"Pakistan",26,676
7,"Pakistan",29,841
7,"Pakistan",29,841
9,"Pakistan",32,1024
8,"Pakistan",41,1681
7,"Pakistan",41,1681
9,"Pakistan",21,441
8,"Pakistan",31,961
9,"Pakistan",49,2401
9,"Pakistan",49,2401
